16	J	7931
15	R	7931
15	J	7938
14	R	7938
14	J	7945
13	R	7945
13	J	7952
12	R	7952
12	J	7959
11	R	7959
11	J	7966
10	R	7966
10	J	7973
9	R	7973
9	J	7980
8	R	7980
8	J	7987
7	R	7987
7	J	7994
16	R	7994
16	J	8001
15	R	8001
15	J	8008
14	R	8008
14	J	8015
13	R	8015
13	J	8022
12	R	8022
12	J	8029
11	R	8029
11	J	8036
10	R	8036
10	J	8043
9	R	8043
9	J	8050
8	R	8050
8	J	8057
7	R	8057
7	J	8064
16	R	8064
16	J	8071
15	R	8071
15	J	8078
14	R	8078
14	J	8085
13	R	8085
13	J	8092
12	R	8092
12	J	8099
11	R	8099
11	J	8106
10	R	8106
10	J	8113
9	R	8113
9	J	8120
8	R	8120
8	J	8127
7	R	8127
7	J	8134
16	R	8134
16	W	8138
15	R	8138
15	W	8142
14	R	8142
14	W	8146
13	R	8146
13	W	8150
12	R	8150
12	W	8154
11	R	8154
11	W	8158
10	R	8158
10	W	8163
9	R	8163
9	W	8167
8	R	8167
8	W	8171
7	R	8171
7	W	8176
0	R	8176
16	J	8239
16	R	8239
16	W	8239
0	R	8239
15	J	8243
15	R	8243
15	W	8243
0	R	8243
14	J	8247
14	R	8247
14	W	8247
0	R	8247
13	J	8251
13	R	8251
13	W	8251
0	R	8251
12	J	8255
12	R	8255
12	W	8255
0	R	8255
11	J	8259
11	R	8259
11	W	8259
0	R	8259
10	J	8264
10	R	8264
10	W	8264
0	R	8264
9	J	8268
9	R	8268
9	W	8268
0	R	8268
8	J	8272
8	R	8272
8	W	8272
0	R	8272
7	J	8277
7	R	8277
7	W	8277
0	R	8277
16	J	8340
16	R	8340
16	W	8340
0	R	8340
15	J	8344
15	R	8344
15	W	8344
0	R	8344
14	J	8348
14	R	8348
14	W	8348
0	R	8348
13	J	8352
13	R	8352
13	W	8352
0	R	8352
12	J	8356
12	R	8356
12	W	8356
0	R	8356
11	J	8360
11	R	8360
11	W	8360
0	R	8360
10	J	8365
10	R	8365
10	W	8365
0	R	8365
9	J	8369
9	R	8369
9	W	8369
0	R	8369
8	J	8373
8	R	8373
8	W	8373
0	R	8373
7	J	8378
7	R	8378
7	W	8378
0	R	8378
16	J	8441
16	R	8441
15	J	8451
14	J	8451
16	J	8451
15	R	8451
13	J	8461
12	J	8461
11	J	8461
15	J	8461
14	R	8461
10	J	8471
9	J	8471
14	J	8471
13	R	8471
8	J	8481
7	J	8481
13	J	8481
12	R	8481
12	J	8491
11	R	8491
11	J	8501
9	R	8501
9	J	8511
8	R	8511
8	J	8521
10	R	8521
10	J	8530
7	R	8530
7	J	8539
16	R	8539
16	J	8546
15	R	8546
15	J	8553
14	R	8553
14	J	8560
13	R	8560
13	J	8567
12	R	8567
12	J	8574
11	R	8574
11	J	8581
10	R	8581
10	J	8588
9	R	8588
9	J	8595
8	R	8595
8	J	8602
7	R	8602
7	J	8609
16	R	8609
16	J	8616
15	R	8616
15	J	8623
14	R	8623
14	J	8630
13	R	8630
13	J	8637
12	R	8637
12	J	8644
11	R	8644
11	J	8651
10	R	8651
10	J	8658
9	R	8658
9	J	8665
8	R	8665
8	J	8672
7	R	8672
7	J	8679
16	R	8679
16	J	8686
15	R	8686
15	J	8693
14	R	8693
14	J	8700
13	R	8700
13	J	8707
12	R	8707
12	J	8714
11	R	8714
11	J	8721
10	R	8721
10	J	8728
9	R	8728
9	J	8735
8	R	8735
8	J	8742
7	R	8742
7	J	8749
16	R	8749
16	J	8756
15	R	8756
15	J	8763
14	R	8763
14	J	8770
13	R	8770
13	J	8777
12	R	8777
12	J	8784
11	R	8784
11	J	8791
10	R	8791
10	J	8798
9	R	8798
9	J	8805
8	R	8805
8	J	8812
7	R	8812
7	J	8819
16	R	8819
16	J	8826
15	R	8826
15	J	8833
14	R	8833
14	J	8840
13	R	8840
13	J	8847
12	R	8847
12	J	8854
11	R	8854
11	J	8861
10	R	8861
10	J	8868
9	R	8868
9	J	8875
8	R	8875
8	J	8882
7	R	8882
7	J	8889
16	R	8889
16	J	8896
15	R	8896
15	J	8903
14	R	8903
14	J	8910
13	R	8910
13	J	8917
12	R	8917
12	J	8924
11	R	8924
11	J	8931
10	R	8931
10	J	8938
9	R	8938
9	J	8945
8	R	8945
8	J	8952
7	R	8952
7	J	8959
16	R	8959
16	J	8966
15	R	8966
15	J	8973
14	R	8973
14	J	8980
13	R	8980
13	J	8987
12	R	8987
12	J	8994
11	R	8994
11	J	9001
10	R	9001
10	J	9008
9	R	9008
9	J	9015
8	R	9015
8	J	9022
7	R	9022
7	J	9029
16	R	9029
16	J	9036
15	R	9036
15	J	9043
14	R	9043
14	J	9050
13	R	9050
13	J	9057
12	R	9057
12	J	9064
11	R	9064
11	J	9071
10	R	9071
10	J	9078
9	R	9078
9	J	9085
8	R	9085
8	J	9092
7	R	9092
7	J	9099
16	R	9099
16	J	9106
15	R	9106
15	J	9113
14	R	9113
14	J	9120
13	R	9120
13	J	9127
12	R	9127
12	J	9134
11	R	9134
11	J	9141
10	R	9141
10	J	9148
9	R	9148
9	J	9155
8	R	9155
8	J	9162
7	R	9162
7	J	9169
16	R	9169
16	J	9176
15	R	9176
15	J	9183
14	R	9183
14	J	9190
13	R	9190
13	J	9197
12	R	9197
12	J	9204
11	R	9204
11	J	9211
10	R	9211
10	J	9218
9	R	9218
9	J	9225
8	R	9225
8	J	9232
7	R	9232
7	J	9239
16	R	9239
16	J	9246
15	R	9246
15	J	9253
14	R	9253
14	J	9260
13	R	9260
13	J	9267
12	R	9267
12	J	9274
11	R	9274
11	J	9281
10	R	9281
10	J	9288
9	R	9288
9	J	9295
8	R	9295
8	J	9302
7	R	9302
7	J	9309
16	R	9309
16	J	9316
15	R	9316
15	J	9323
14	R	9323
14	J	9330
13	R	9330
13	J	9337
12	R	9337
12	J	9344
11	R	9344
11	J	9351
10	R	9351
10	J	9358
9	R	9358
9	J	9365
8	R	9365
8	J	9372
7	R	9372
7	J	9379
16	R	9379
16	J	9386
15	R	9386
15	J	9393
14	R	9393
14	J	9400
13	R	9400
13	J	9407
12	R	9407
12	J	9414
11	R	9414
11	J	9421
10	R	9421
10	J	9428
9	R	9428
9	J	9435
8	R	9435
8	J	9442
7	R	9442
7	J	9449
16	R	9449
16	J	9456
15	R	9456
15	J	9463
14	R	9463
14	J	9470
13	R	9470
13	J	9477
12	R	9477
12	J	9484
11	R	9484
11	J	9491
10	R	9491
10	J	9498
9	R	9498
9	J	9505
8	R	9505
8	J	9512
7	R	9512
7	J	9519
16	R	9519
16	J	9526
15	R	9526
15	J	9533
14	R	9533
14	J	9540
13	R	9540
13	J	9547
12	R	9547
12	J	9554
11	R	9554
11	J	9561
10	R	9561
10	J	9568
9	R	9568
9	J	9575
8	R	9575
8	J	9582
7	R	9582
7	J	9589
16	R	9589
16	J	9596
15	R	9596
15	J	9603
14	R	9603
14	J	9610
13	R	9610
13	J	9617
12	R	9617
12	J	9624
11	R	9624
11	J	9631
10	R	9631
10	J	9638
9	R	9638
9	J	9645
8	R	9645
8	J	9652
7	R	9652
7	J	9659
16	R	9659
16	J	9666
15	R	9666
15	J	9673
14	R	9673
14	J	9680
13	R	9680
13	J	9687
12	R	9687
12	J	9694
11	R	9694
11	J	9701
10	R	9701
10	J	9708
9	R	9708
9	J	9715
8	R	9715
8	J	9722
7	R	9722
7	J	9729
16	R	9729
16	J	9736
15	R	9736
15	J	9743
14	R	9743
14	J	9750
13	R	9750
13	J	9757
12	R	9757
12	J	9764
11	R	9764
11	J	9771
10	R	9771
10	J	9778
9	R	9778
9	J	9785
8	R	9785
8	J	9792
7	R	9792
7	J	9799
16	R	9799
16	J	9806
15	R	9806
15	J	9813
14	R	9813
14	J	9820
13	R	9820
13	J	9827
12	R	9827
12	J	9834
11	R	9834
11	J	9841
10	R	9841
10	J	9848
9	R	9848
9	J	9855
8	R	9855
8	J	9862
7	R	9862
7	J	9869
16	R	9869
16	J	9876
15	R	9876
15	J	9883
14	R	9883
14	J	9890
13	R	9890
13	J	9897
12	R	9897
12	J	9904
11	R	9904
11	J	9911
10	R	9911
10	J	9918
9	R	9918
9	J	9925
8	R	9925
8	J	9932
7	R	9932
7	J	9939
16	R	9939
16	J	9946
15	R	9946
15	J	9953
14	R	9953
14	J	9960
13	R	9960
13	J	9967
12	R	9967
12	J	9974
11	R	9974
11	J	9981
10	R	9981
10	J	9988
9	R	9988
9	J	9995
8	R	9995
8	J	10002
7	R	10002
7	J	10009
16	R	10009
16	J	10016
15	R	10016
15	J	10023
14	R	10023
14	J	10030
13	R	10030
13	J	10037
12	R	10037
12	J	10044
11	R	10044
11	J	10051
10	R	10051
10	J	10058
9	R	10058
9	J	10065
8	R	10065
8	J	10072
7	R	10072
7	J	10079
16	R	10079
16	J	10086
15	R	10086
15	J	10093
14	R	10093
14	J	10100
13	R	10100
13	J	10107
12	R	10107
12	J	10114
11	R	10114
11	J	10121
10	R	10121
10	J	10128
9	R	10128
9	J	10135
8	R	10135
8	J	10142
7	R	10142
7	J	10149
16	R	10149
16	J	10156
15	R	10156
15	J	10163
14	R	10163
14	J	10170
13	R	10170
13	J	10177
12	R	10177
12	J	10184
11	R	10184
11	J	10191
10	R	10191
10	J	10198
9	R	10198
9	J	10205
8	R	10205
8	J	10212
7	R	10212
7	J	10219
16	R	10219
16	J	10226
15	R	10226
15	J	10233
14	R	10233
14	J	10240
13	R	10240
13	J	10247
12	R	10247
12	J	10254
11	R	10254
11	J	10261
10	R	10261
10	J	10268
9	R	10268
9	J	10275
8	R	10275
8	J	10282
7	R	10282
7	J	10289
16	R	10289
16	J	10296
15	R	10296
15	J	10303
14	R	10303
14	J	10310
13	R	10310
13	J	10317
12	R	10317
12	J	10324
11	R	10324
11	J	10331
10	R	10331
10	J	10338
9	R	10338
9	J	10345
8	R	10345
8	J	10352
7	R	10352
7	J	10359
16	R	10359
16	J	10366
15	R	10366
15	J	10373
14	R	10373
14	J	10380
13	R	10380
13	J	10387
12	R	10387
12	J	10394
11	R	10394
11	J	10401
10	R	10401
10	J	10408
9	R	10408
9	J	10415
8	R	10415
8	J	10422
7	R	10422
7	J	10429
16	R	10429
16	W	10430
15	R	10430
15	W	10431
14	R	10431
14	W	10432
13	R	10432
13	W	10433
12	R	10433
12	W	10434
11	R	10434
11	W	10435
10	R	10435
10	W	10437
9	R	10437
9	W	10438
8	R	10438
8	W	10439
7	R	10439
7	W	10441
0	R	10441
16	J	10531
16	R	10531
16	W	10531
0	R	10531
15	J	10532
15	R	10532
15	W	10532
0	R	10532
14	J	10533
14	R	10533
14	W	10533
0	R	10533
13	J	10534
13	R	10534
13	W	10534
0	R	10534
12	J	10535
12	R	10535
12	W	10535
0	R	10535
11	J	10536
11	R	10536
11	W	10536
0	R	10536
10	J	10538
10	R	10538
10	W	10538
0	R	10538
9	J	10539
9	R	10539
9	W	10539
0	R	10539
8	J	10540
8	R	10540
8	W	10540
0	R	10540
7	J	10542
7	R	10542
7	W	10542
0	R	10542
16	J	10632
16	R	10632
16	W	10632
0	R	10632
15	J	10633
15	R	10633
15	W	10633
0	R	10633
14	J	10634
14	R	10634
14	W	10634
0	R	10634
13	J	10635
13	R	10635
13	W	10635
0	R	10635
12	J	10636
12	R	10636
12	W	10636
0	R	10636
11	J	10637
11	R	10637
11	W	10637
0	R	10637
10	J	10639
10	R	10639
10	W	10639
0	R	10639
9	J	10640
9	R	10640
9	W	10640
0	R	10640
8	J	10641
8	R	10641
8	W	10641
0	R	10641
7	J	10643
7	R	10643
7	W	10643
0	R	10643
16	J	10733
16	R	10733
16	E	10733
6	J	10733
6	R	10733
6	W	10733
0	R	10733
15	J	10734
15	R	10734
15	E	10734
6	J	10734
6	R	10734
6	W	10734
0	R	10734
14	J	10735
14	R	10735
14	E	10735
6	J	10735
6	R	10735
6	W	10735
0	R	10735
13	J	10736
13	R	10736
13	E	10736
6	J	10736
6	R	10736
6	W	10736
0	R	10736
12	J	10737
12	R	10737
12	E	10737
6	J	10737
6	R	10737
6	W	10737
0	R	10737
11	J	10738
11	R	10738
11	E	10738
6	J	10738
6	R	10738
6	W	10738
0	R	10738
10	J	10740
10	R	10740
10	E	10740
6	J	10740
6	R	10740
6	W	10740
0	R	10740
9	J	10741
9	R	10741
9	E	10741
6	J	10741
6	R	10741
6	W	10741
0	R	10741
8	J	10742
8	R	10742
8	E	10742
6	J	10742
6	R	10742
6	W	10742
0	R	10742
7	J	10744
7	R	10744
7	E	10744
6	J	10744
6	R	10744
6	E	10745
4	J	10745
4	R	10745
17	N	10745
17	J	10746
4	W	10746
17	R	10746
4	J	10748
17	E	10748
4	R	10749
4	W	10749
0	R	10749
4	J	15537
4	R	15537
4	W	15537
0	R	15537
4	J	15597
4	R	15597
4	W	15597
0	R	15597
4	J	15627
4	R	15627
4	W	15627
0	R	15627
4	J	15659
4	R	15660
4	W	15660
0	R	15660
4	J	15719
4	R	15720
4	W	15720
0	R	15720
4	J	15753
4	R	15753
4	W	15753
0	R	15753
4	J	15756
4	R	15756
4	W	15756
0	R	15756
4	J	15815
4	R	15815
4	W	15815
0	R	15816
4	J	15976
4	R	15976
18	N	15977
18	J	15978
4	W	15978
18	R	15979
